bk_Code;ID;PARENT_ID;VERSION;VALUE;LANGUAGE;CODE_VALUE;IUPAC_NAME;TEXT_KEY
0C0F4D2A-8BC2-4ADE-8ED8-629861D018FA-fr;0C0F4D2A-8BC2-4ADE-8ED8-629861D018FA;NULL;NULL;Hartberg;fr;8230;NULL;City
0C0F4D2A-8BC2-4ADE-8ED8-629861D018FA-it;0C0F4D2A-8BC2-4ADE-8ED8-629861D018FA;NULL;NULL;Hartberg;it;8230;NULL;City
BBDE093C-CF24-4E44-8B81-70131071C94B-en;BBDE093C-CF24-4E44-8B81-70131071C94B;NULL;0;;en;NULL;NULL;ApplicationComment
BBDE093C-CF24-4E44-8B81-70131071C94B-fr;BBDE093C-CF24-4E44-8B81-70131071C94B;NULL;0;aussitôt avant ou après le semis ainsi que aussitôt avant la plantation avec incorporation superficielle.;fr;NULL;NULL;ApplicationComment
BBDE093C-CF24-4E44-8B81-70131071C94B-it;BBDE093C-CF24-4E44-8B81-70131071C94B;NULL;0;Immediatamente prima o dopo la semina come anche immediatamente prima della piantagione con incorporazione piana.;it;NULL;NULL;ApplicationComment
BBDE093C-CF24-4E44-8B81-70131071C94B-de;BBDE093C-CF24-4E44-8B81-70131071C94B;NULL;0;Unmittelbar vor oder nach der Saat sowie unmittelbar vor der Pflanzung mit flacher Einarbeitung.;de;NULL;NULL;ApplicationComment
BBE58598-64CE-4FC6-8A6F-DBF570E7C13E-de;BBE58598-64CE-4FC6-8A6F-DBF570E7C13E;NULL;NULL;Linz;de;4021;NULL;City
BBE58598-64CE-4FC6-8A6F-DBF570E7C13E-en;BBE58598-64CE-4FC6-8A6F-DBF570E7C13E;NULL;NULL;Linz;en;4021;NULL;City
BBE58598-64CE-4FC6-8A6F-DBF570E7C13E-fr;BBE58598-64CE-4FC6-8A6F-DBF570E7C13E;NULL;NULL;Linz;fr;4021;NULL;City
BBE58598-64CE-4FC6-8A6F-DBF570E7C13E-it;BBE58598-64CE-4FC6-8A6F-DBF570E7C13E;NULL;NULL;Linz;it;4021;NULL;City
BBE66456-6A20-4D87-9780-60E884410DE1-de;BBE66456-6A20-4D87-9780-60E884410DE1;NULL;NULL;Marseille;de;13011;NULL;City
BBE66456-6A20-4D87-9780-60E884410DE1-en;BBE66456-6A20-4D87-9780-60E884410DE1;NULL;NULL;Marseille;en;13011;NULL;City
BBE66456-6A20-4D87-9780-60E884410DE1-fr;BBE66456-6A20-4D87-9780-60E884410DE1;NULL;NULL;Marseille;fr;13011;NULL;City
BBE66456-6A20-4D87-9780-60E884410DE1-it;BBE66456-6A20-4D87-9780-60E884410DE1;NULL;NULL;Marseille;it;13011;NULL;City
BBF1A97F-5D0C-49CB-B483-5CE971858E94-de;BBF1A97F-5D0C-49CB-B483-5CE971858E94;NULL;NULL;Lyon;de;69002;NULL;City
BBF1A97F-5D0C-49CB-B483-5CE971858E94-en;BBF1A97F-5D0C-49CB-B483-5CE971858E94;NULL;NULL;Lyon;en;69002;NULL;City
BBF1A97F-5D0C-49CB-B483-5CE971858E94-fr;BBF1A97F-5D0C-49CB-B483-5CE971858E94;NULL;NULL;Lyon;fr;69002;NULL;City
BBF1A97F-5D0C-49CB-B483-5CE971858E94-it;BBF1A97F-5D0C-49CB-B483-5CE971858E94;NULL;NULL;Lyon;it;69002;NULL;City
F2623D88-3C72-450A-AB76-4BE57F1C37E2-en;F2623D88-3C72-450A-AB76-4BE57F1C37E2;NULL;0;;en;NULL;NULL;ApplicationComment
F2623D88-3C72-450A-AB76-4BE57F1C37E2-fr;F2623D88-3C72-450A-AB76-4BE57F1C37E2;NULL;0;Avant la plantation avec incorporation superficielle (env. 5 cm de profondeur) ou avant la plantation en utilisant une planteuse à courroie.;fr;NULL;NULL;ApplicationComment
F2623D88-3C72-450A-AB76-4BE57F1C37E2-it;F2623D88-3C72-450A-AB76-4BE57F1C37E2;NULL;0;Prima della piantagione con incorporazione piana (ca. 5 cm di profondità) o prima della piantagione utilizzando una trapiantatrice.;it;NULL;NULL;ApplicationComment
F2623D88-3C72-450A-AB76-4BE57F1C37E2-de;F2623D88-3C72-450A-AB76-4BE57F1C37E2;NULL;0;Vor dem Pflanzen mit flacher Einarbeitung (ca. 5 cm tief) oder vor dem Pflanzen unter Verwendung einer Bänderpflanzmaschine.;de;NULL;NULL;ApplicationComment
F26735AB-4601-4FCC-A7E9-0334DCB0E794-de;F26735AB-4601-4FCC-A7E9-0334DCB0E794;NULL;0;Rimsulfuron;de;NULL;1-(4,6-dimethoxypyrimidin-2-yl)-3-(etylsulfonyl-2-pyridylsulfonyl)urea;Substance
F26735AB-4601-4FCC-A7E9-0334DCB0E794-en;F26735AB-4601-4FCC-A7E9-0334DCB0E794;NULL;0;Rimsulfuron;en;NULL;1-(4,6-dimethoxypyrimidin-2-yl)-3-(etylsulfonyl-2-pyridylsulfonyl)urea;Substance
F26735AB-4601-4FCC-A7E9-0334DCB0E794-fr;F26735AB-4601-4FCC-A7E9-0334DCB0E794;NULL;0;rimsulfuron;fr;NULL;1-(4,6-dimethoxypyrimidin-2-yl)-3-(etylsulfonyl-2-pyridylsulfonyl)urea;Substance
F26735AB-4601-4FCC-A7E9-0334DCB0E794-it;F26735AB-4601-4FCC-A7E9-0334DCB0E794;NULL;0;Rimsulfuron;it;NULL;1-(4,6-dimethoxypyrimidin-2-yl)-3-(etylsulfonyl-2-pyridylsulfonyl)urea;Substance
F27EE7FE-6993-48E3-902F-8415C3E34CE5-en;F27EE7FE-6993-48E3-902F-8415C3E34CE5;NULL;0;;en;NULL;Aureobasidium pullulans DSM 14940 / DSM 14941;Substance
F27EE7FE-6993-48E3-902F-8415C3E34CE5-de;F27EE7FE-6993-48E3-902F-8415C3E34CE5;NULL;0;Aureobasidium pullulans;de;NULL;Aureobasidium pullulans DSM 14940 / DSM 14941;Substance
F27EE7FE-6993-48E3-902F-8415C3E34CE5-fr;F27EE7FE-6993-48E3-902F-8415C3E34CE5;NULL;0;Aureobasidium pullulans;fr;NULL;Aureobasidium pullulans DSM 14940 / DSM 14941;Substance
F27EE7FE-6993-48E3-902F-8415C3E34CE5-it;F27EE7FE-6993-48E3-902F-8415C3E34CE5;NULL;0;Aureobasidium pullulans;it;NULL;Aureobasidium pullulans DSM 14940 / DSM 14941;Substance
F280AD8D-F470-4870-8A66-673DD79CC888-en;F280AD8D-F470-4870-8A66-673DD79CC888;NULL;0;;en;14185;NULL;Obligation
F280AD8D-F470-4870-8A66-673DD79CC888-de;F280AD8D-F470-4870-8A66-673DD79CC888;NULL;0;Nur Behandlung von Rebunterlagen in Rebschulen.;de;14185;NULL;Obligation
F280AD8D-F470-4870-8A66-673DD79CC888-it;F280AD8D-F470-4870-8A66-673DD79CC888;NULL;0;Solamente trattamento di portainnesti in vivai.;it;14185;NULL;Obligation
F280AD8D-F470-4870-8A66-673DD79CC888-fr;F280AD8D-F470-4870-8A66-673DD79CC888;NULL;0;Traitement seulement sur porte-greffes en pépinière.;fr;14185;NULL;Obligation
F283B601-293B-4999-B19C-59478494F7E1-en;F283B601-293B-4999-B19C-59478494F7E1;NULL;0;;en;8861;NULL;Obligation
F283B601-293B-4999-B19C-59478494F7E1-de;F283B601-293B-4999-B19C-59478494F7E1;NULL;0;Ab 4. Standjahr.;de;8861;NULL;Obligation
F283B601-293B-4999-B19C-59478494F7E1-it;F283B601-293B-4999-B19C-59478494F7E1;NULL;0;Dal 4° anno di coltura. ;it;8861;NULL;Obligation
F283B601-293B-4999-B19C-59478494F7E1-fr;F283B601-293B-4999-B19C-59478494F7E1;NULL;0;Dès la quatrième année de culture.;fr;8861;NULL;Obligation
F2933BD8-2B3A-43A0-8538-81A980D4C7D1-en;F2933BD8-2B3A-43A0-8538-81A980D4C7D1;NULL;0;;en;NULL;NULL;Substance
F2933BD8-2B3A-43A0-8538-81A980D4C7D1-de;F2933BD8-2B3A-43A0-8538-81A980D4C7D1;NULL;0;Leptomastix dactylopii;de;NULL;NULL;Substance
F2933BD8-2B3A-43A0-8538-81A980D4C7D1-fr;F2933BD8-2B3A-43A0-8538-81A980D4C7D1;NULL;0;Leptomastix dactylopii;fr;NULL;NULL;Substance
F2933BD8-2B3A-43A0-8538-81A980D4C7D1-it;F2933BD8-2B3A-43A0-8538-81A980D4C7D1;NULL;0;Leptomastix dactylopii;it;NULL;NULL;Substance
F2A0792E-4774-42FA-AD12-227A8394CD88-fr;F2A0792E-4774-42FA-AD12-227A8394CD88;NULL;0;coître de la vigne;fr;NULL;NULL;Pest
F2A0792E-4774-42FA-AD12-227A8394CD88-it;F2A0792E-4774-42FA-AD12-227A8394CD88;NULL;0;Marciume bianco dell'uva;it;NULL;NULL;Pest
F2A0792E-4774-42FA-AD12-227A8394CD88-de;F2A0792E-4774-42FA-AD12-227A8394CD88;NULL;0;Weissfäule der Rebe;de;NULL;NULL;Pest
F2A0792E-4774-42FA-AD12-227A8394CD88-en;F2A0792E-4774-42FA-AD12-227A8394CD88;NULL;0;white rot;en;NULL;NULL;Pest
F2C141D7-C7D1-4F7D-A028-36BAB32EE480-de;F2C141D7-C7D1-4F7D-A028-36BAB32EE480;NULL;0;Baumwollkapselwurm;de;NULL;NULL;Pest
F2C141D7-C7D1-4F7D-A028-36BAB32EE480-en;F2C141D7-C7D1-4F7D-A028-36BAB32EE480;NULL;0;Cotton Bollworm;en;NULL;NULL;Pest
F2C141D7-C7D1-4F7D-A028-36BAB32EE480-it;F2C141D7-C7D1-4F7D-A028-36BAB32EE480;NULL;0;Elotide del cotone;it;NULL;NULL;Pest
F2C141D7-C7D1-4F7D-A028-36BAB32EE480-fr;F2C141D7-C7D1-4F7D-A028-36BAB32EE480;NULL;0;Ver de la capsule;fr;NULL;NULL;Pest
F2D6CA89-4F58-46DA-8A81-ECA57D74598F-en;F2D6CA89-4F58-46DA-8A81-ECA57D74598F;NULL;0;;en;14507;NULL;Obligation
F2D6CA89-4F58-46DA-8A81-ECA57D74598F-de;F2D6CA89-4F58-46DA-8A81-ECA57D74598F;NULL;0;Ansetzen und Ausbringen der Spritzbrühe: Schutzbrille oder Visier tragen. Technische Schutzvorrichtungen während des Ausbringens (z.B. geschlossene Traktorkabine) können die vorgeschriebene persönliche Schutzausrüstung ersetzen, wenn gewährleistet ist, dass sie einen vergleichbaren oder höheren Schutz bieten. ;de;14507;NULL;Obligation
F2D6CA89-4F58-46DA-8A81-ECA57D74598F-it;F2D6CA89-4F58-46DA-8A81-ECA57D74598F;NULL;0;Durante la preparazione e l'applicazione della poltiglia: indossare occhiali di protezione o una visiera. I dispositivi di protezione individuale possono essere sostituiti, durante l'applicazione, da dispositivi di protezione tecnici (p.es. cabina del trattore chiusa), qualora vi sia la garanzia che offrano una protezione analoga o superiore. ;it;14507;NULL;Obligation
F2D6CA89-4F58-46DA-8A81-ECA57D74598F-fr;F2D6CA89-4F58-46DA-8A81-ECA57D74598F;NULL;0;Préparation et application de la bouillie: Porter des lunettes de protection ou une visière. Les équipements techniques utilisés lors de l'application (p. ex. cabine de tracteur fermée) peuvent remplacer les équipements personnels de protection s'ils offrent de manière avérée une protection semblable ou supérieure. ;fr;14507;NULL;Obligation
FB1EB815-236E-48F7-BFB1-A22A7799BFCF-de;FB1EB815-236E-48F7-BFB1-A22A7799BFCF;NULL;0;SPa 1: Zur Vermeidung einer Resistenzbildung maximal 3 Behandlungen pro Parzelle und Jahr mit Produkten aus der Wirkstoffgruppe FRAC G1 (Sterolsynthesehemmer, SSH). ;de;13716;NULL;Obligation
FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6-en;FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6;NULL;0;;en;15541;NULL;Obligation
FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6-de;FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6;NULL;0;Die Wirkungseffizienz dieses Produkts wurde nicht für alle Applikationen geprüft und kann deshalb je nach Substrat oder Applikationsbedingungen stark schwanken.;de;15541;NULL;Obligation
FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6-it;FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6;NULL;0;L'efficacia di questo prodotto non è stata testata per tutte le applicazioni e può quindi variare notevolmente a seconda del substrato o delle condizione d'applicazione.;it;15541;NULL;Obligation
FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6-fr;FB3B32C6-C0C7-4FD7-954F-3C6D1454D9B6;NULL;0;L'efficacité de cette produit n'a pas été testée pour toutes les applications et peut donc varier fortement selon le substrat ou les conditions d'application.;fr;15541;NULL;Obligation
FB4131DC-DCA0-4E96-9664-E1D2484E4306-fr;FB4131DC-DCA0-4E96-9664-E1D2484E4306;NULL;0;Chypre;fr;NULL;NULL;Country
FB4131DC-DCA0-4E96-9664-E1D2484E4306-it;FB4131DC-DCA0-4E96-9664-E1D2484E4306;NULL;0;Cipro;it;NULL;NULL;Country
FB4131DC-DCA0-4E96-9664-E1D2484E4306-en;FB4131DC-DCA0-4E96-9664-E1D2484E4306;NULL;0;Cyprus;en;NULL;NULL;Country
FB4131DC-DCA0-4E96-9664-E1D2484E4306-de;FB4131DC-DCA0-4E96-9664-E1D2484E4306;NULL;0;Zypern;de;NULL;NULL;Country
FB582DA9-E1A6-462C-9CDD-E03FD73D5135-de;FB582DA9-E1A6-462C-9CDD-E03FD73D5135;NULL;NULL;Genova;de;16121;NULL;City
FB582DA9-E1A6-462C-9CDD-E03FD73D5135-en;FB582DA9-E1A6-462C-9CDD-E03FD73D5135;NULL;NULL;Genova;en;16121;NULL;City
FB582DA9-E1A6-462C-9CDD-E03FD73D5135-fr;FB582DA9-E1A6-462C-9CDD-E03FD73D5135;NULL;NULL;Genova;fr;16121;NULL;City
FB582DA9-E1A6-462C-9CDD-E03FD73D5135-it;FB582DA9-E1A6-462C-9CDD-E03FD73D5135;NULL;NULL;Genova;it;16121;NULL;City
FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B-en;FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B;NULL;0;;en;9905;NULL;Obligation
FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B-de;FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B;NULL;0;Behandlung bei vollem Krautwachstum.;de;9905;NULL;Obligation
FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B-fr;FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B;NULL;0;Traitement pendant la pleine croissance.;fr;9905;NULL;Obligation
FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B-it;FB5F7D8C-0B31-4AB5-ABE7-D220269D1B3B;NULL;0;Trattamento durante la piena crescita delle piante.;it;9905;NULL;Obligation
FB782F96-011A-4161-B19B-3DF3F402B4E7-en;FB782F96-011A-4161-B19B-3DF3F402B4E7;NULL;0;;en;9612;NULL;Obligation
FB782F96-011A-4161-B19B-3DF3F402B4E7-fr;FB782F96-011A-4161-B19B-3DF3F402B4E7;NULL;0;En mélange avec 0.5 kg/ha Dancor 70 WG.;fr;9612;NULL;Obligation
FB782F96-011A-4161-B19B-3DF3F402B4E7-it;FB782F96-011A-4161-B19B-3DF3F402B4E7;NULL;0;In combinazione con 0.5 kg/ha Dancor 70 WG.;it;9612;NULL;Obligation
FB782F96-011A-4161-B19B-3DF3F402B4E7-de;FB782F96-011A-4161-B19B-3DF3F402B4E7;NULL;0;In Tankmischung mit 0.5 kg/ha Dancor 70 WG.;de;9612;NULL;Obligation
FB80218B-9E76-4F29-B9DF-B7E542AB950A-en;FB80218B-9E76-4F29-B9DF-B7E542AB950A;NULL;0;;en;F;NULL;ApplicationArea
FB80218B-9E76-4F29-B9DF-B7E542AB950A-it;FB80218B-9E76-4F29-B9DF-B7E542AB950A;NULL;0;Campicoltura;it;F;NULL;ApplicationArea
FB80218B-9E76-4F29-B9DF-B7E542AB950A-de;FB80218B-9E76-4F29-B9DF-B7E542AB950A;NULL;0;Feldbau;de;F;NULL;ApplicationArea
FB80218B-9E76-4F29-B9DF-B7E542AB950A-fr;FB80218B-9E76-4F29-B9DF-B7E542AB950A;NULL;0;Grande culture;fr;F;NULL;ApplicationArea
AC5DAEA2-FC8C-4505-A7E7-43F994C30657-fr;AC5DAEA2-FC8C-4505-A7E7-43F994C30657;NULL;0;Lors de la désinfection des semences: Porter des gants de protection + un vêtement de protection. Les équipements techniques utilisés lors de la désinfection des semences (p. ex. systèmes fermés) peuvent remplacer les équipements personnels de protection s'ils offrent de manière avérée une protection semblable ou supérieure. ;fr;13755;NULL;Obligation
AC5DAEA2-FC8C-4505-A7E7-43F994C30657-it;AC5DAEA2-FC8C-4505-A7E7-43F994C30657;NULL;0;Nel processo di concia: indossare guanti di protezione + indumenti protettivi. I dispositivi di protezione individuale possono essere sostituiti, durante il processo di concia, da dispositivi di protezione tecnici (p.es. sistemi chiusi), qualora vi sia la garanzia che offrano una protezione analoga o superiore. ;it;13755;NULL;Obligation
AC640A97-7CCF-4205-BBE3-9B8D8A2362AA-de;AC640A97-7CCF-4205-BBE3-9B8D8A2362AA;NULL;NULL;Race;de;2327;NULL;City
AC640A97-7CCF-4205-BBE3-9B8D8A2362AA-en;AC640A97-7CCF-4205-BBE3-9B8D8A2362AA;NULL;NULL;Race;en;2327;NULL;City
AC640A97-7CCF-4205-BBE3-9B8D8A2362AA-fr;AC640A97-7CCF-4205-BBE3-9B8D8A2362AA;NULL;NULL;Race;fr;2327;NULL;City
AC640A97-7CCF-4205-BBE3-9B8D8A2362AA-it;AC640A97-7CCF-4205-BBE3-9B8D8A2362AA;NULL;NULL;Race;it;2327;NULL;City
AC71F036-4C61-448C-A1E7-7D8315CC0E4A-en;AC71F036-4C61-448C-A1E7-7D8315CC0E4A;NULL;0;;en;13255;NULL;Obligation
AC71F036-4C61-448C-A1E7-7D8315CC0E4A-de;AC71F036-4C61-448C-A1E7-7D8315CC0E4A;NULL;0;Behandlung mit Rücken- oder Handsprühgerät:  3-4 l Emulsion/1000 Pflanzen.  ;de;13255;NULL;Obligation
AC71F036-4C61-448C-A1E7-7D8315CC0E4A-fr;AC71F036-4C61-448C-A1E7-7D8315CC0E4A;NULL;0;Traitement au pulvérisateur à dos ou à main: 3-4 l d'émulsion pour 1000 plantes.  ;fr;13255;NULL;Obligation
AC71F036-4C61-448C-A1E7-7D8315CC0E4A-it;AC71F036-4C61-448C-A1E7-7D8315CC0E4A;NULL;0;Trattamento con vaporizzatore a zaino o a mano: 3-4 l di emulsione/1000 piante.  ;it;13255;NULL;Obligation
AC8045D9-80F9-46A6-94C6-60B7279FDED2-en;AC8045D9-80F9-46A6-94C6-60B7279FDED2;NULL;0;;en;NULL;NULL;ApplicationComment
AC8045D9-80F9-46A6-94C6-60B7279FDED2-fr;AC8045D9-80F9-46A6-94C6-60B7279FDED2;NULL;0;stade 32-37 (BBCH).;fr;NULL;NULL;ApplicationComment
AC8045D9-80F9-46A6-94C6-60B7279FDED2-it;AC8045D9-80F9-46A6-94C6-60B7279FDED2;NULL;0;stadi 32-37 (BBCH).;it;NULL;NULL;ApplicationComment
AC8045D9-80F9-46A6-94C6-60B7279FDED2-de;AC8045D9-80F9-46A6-94C6-60B7279FDED2;NULL;0;Stadium 32-37 (BBCH).;de;NULL;NULL;ApplicationComment
AC95F90D-3D1A-4212-AF6F-3C19AC1855FE-en;AC95F90D-3D1A-4212-AF6F-3C19AC1855FE;NULL;0;;en;NULL;NULL;ApplicationComment
AC95F90D-3D1A-4212-AF6F-3C19AC1855FE-it;AC95F90D-3D1A-4212-AF6F-3C19AC1855FE;NULL;0;Da maggio a luglio.;it;NULL;NULL;ApplicationComment
AC95F90D-3D1A-4212-AF6F-3C19AC1855FE-fr;AC95F90D-3D1A-4212-AF6F-3C19AC1855FE;NULL;0;Mai à juillet.;fr;NULL;NULL;ApplicationComment
E2A335E5-D797-46E7-9CE4-9CB3F301AAA2-en;E2A335E5-D797-46E7-9CE4-9CB3F301AAA2;10642620-4F7B-4E5E-8F38-D73914354014;0;NULL;en;NULL;NULL;Culture
E2A335E5-D797-46E7-9CE4-9CB3F301AAA2-de;E2A335E5-D797-46E7-9CE4-9CB3F301AAA2;10642620-4F7B-4E5E-8F38-D73914354014;0;Gladiole;de;NULL;NULL;Culture
E2A335E5-D797-46E7-9CE4-9CB3F301AAA2-it;E2A335E5-D797-46E7-9CE4-9CB3F301AAA2;10642620-4F7B-4E5E-8F38-D73914354014;0;Gladiolo;it;NULL;NULL;Culture
E2A335E5-D797-46E7-9CE4-9CB3F301AAA2-fr;E2A335E5-D797-46E7-9CE4-9CB3F301AAA2;10642620-4F7B-4E5E-8F38-D73914354014;0;glaïeul;fr;NULL;NULL;Culture
E2A335E5-D797-46E7-9CE4-9CB3F301AAA2-en;E2A335E5-D797-46E7-9CE4-9CB3F301AAA2;75317E57-B194-4B3D-8FF2-3489A39AC177;0;NULL;en;NULL;NULL;Culture
E2A335E5-D797-46E7-9CE4-9CB3F301AAA2-de;E2A335E5-D797-46E7-9CE4-9CB3F301AAA2;75317E57-B194-4B3D-8FF2-3489A39AC177;0;Gladiole;de;NULL;NULL;Culture
E2A335E5-D797-46E7-9CE4-9CB3F301AAA2-it;E2A335E5-D797-46E7-9CE4-9CB3F301AAA2;75317E57-B194-4B3D-8FF2-3489A39AC177;0;Gladiolo;it;NULL;NULL;Culture
E2A335E5-D797-46E7-9CE4-9CB3F301AAA2-fr;E2A335E5-D797-46E7-9CE4-9CB3F301AAA2;75317E57-B194-4B3D-8FF2-3489A39AC177;0;glaïeul;fr;NULL;NULL;Culture
E2D40E16-CAD8-4277-8464-9CF224BB0933-de;E2D40E16-CAD8-4277-8464-9CF224BB0933;NULL;0;Kann Schläfrigkeit und Benommenheit verursachen.;de;H336;NULL;CodeR
E2D40E16-CAD8-4277-8464-9CF224BB0933-en;E2D40E16-CAD8-4277-8464-9CF224BB0933;NULL;0;May cause drowsiness or dizziness.;en;H336;NULL;CodeR
E2D40E16-CAD8-4277-8464-9CF224BB0933-fr;E2D40E16-CAD8-4277-8464-9CF224BB0933;NULL;0;Peut provoquer somnolence ou vertiges.;fr;H336;NULL;CodeR
EADCE317-B9D7-4183-8DF2-393201B6E464-en;EADCE317-B9D7-4183-8DF2-393201B6E464;NULL;0;;en;NULL;NULL;Pest
EADCE317-B9D7-4183-8DF2-393201B6E464-de;EADCE317-B9D7-4183-8DF2-393201B6E464;NULL;0;Bildung von Fruchtholz an nichttragenden Jungbäumen;de;NULL;NULL;Pest
EADCE317-B9D7-4183-8DF2-393201B6E464-it;EADCE317-B9D7-4183-8DF2-393201B6E464;NULL;0;Formazione di ramo fruttifero su alberi giovani ;it;NULL;NULL;Pest
EADCE317-B9D7-4183-8DF2-393201B6E464-fr;EADCE317-B9D7-4183-8DF2-393201B6E464;NULL;0;pour favoriser la formation des branches fruitières des jeunes arbres;fr;NULL;NULL;Pest
EAE2CCDA-F75F-4A6B-B094-3BD9419AB8B0-de;EAE2CCDA-F75F-4A6B-B094-3BD9419AB8B0;NULL;0;Pinoxaden;de;NULL;8-(2,6-diethyl-p-tolyl)-1,2,4,5-tetrahydro-7-oxo-7H-pyrazolo[1,2-d][1,4,5]oxadiazepin-9-yl 2,2-dimethylpropionate;Substance
EAE2CCDA-F75F-4A6B-B094-3BD9419AB8B0-en;EAE2CCDA-F75F-4A6B-B094-3BD9419AB8B0;NULL;0;Pinoxaden;en;NULL;8-(2,6-diethyl-p-tolyl)-1,2,4,5-tetrahydro-7-oxo-7H-pyrazolo[1,2-d][1,4,5]oxadiazepin-9-yl 2,2-dimethylpropionate;Substance
EAE2CCDA-F75F-4A6B-B094-3BD9419AB8B0-fr;EAE2CCDA-F75F-4A6B-B094-3BD9419AB8B0;NULL;0;pinoxaden;fr;NULL;8-(2,6-diethyl-p-tolyl)-1,2,4,5-tetrahydro-7-oxo-7H-pyrazolo[1,2-d][1,4,5]oxadiazepin-9-yl 2,2-dimethylpropionate;Substance
EAE2CCDA-F75F-4A6B-B094-3BD9419AB8B0-it;EAE2CCDA-F75F-4A6B-B094-3BD9419AB8B0;NULL;0;pinoxaden;it;NULL;8-(2,6-diethyl-p-tolyl)-1,2,4,5-tetrahydro-7-oxo-7H-pyrazolo[1,2-d][1,4,5]oxadiazepin-9-yl 2,2-dimethylpropionate;Substance
EAF45CA292842D45289BA40FAB5B107A838D-de;EAF45CA292842D45289BA40FAB5B107A838D;NULL;NULL;BBCH 10 - 69;de;NULL;NULL;ApplicationComment
EAF45CA292842D45289BA40FAB5B107A838D-en;EAF45CA292842D45289BA40FAB5B107A838D;NULL;NULL;BBCH 10 - 69;en;NULL;NULL;ApplicationComment
EAF45CA292842D45289BA40FAB5B107A838D-fr;EAF45CA292842D45289BA40FAB5B107A838D;NULL;NULL;BBCH 10 - 69;fr;NULL;NULL;ApplicationComment
EAF45CA292842D45289BA40FAB5B107A838D-it;EAF45CA292842D45289BA40FAB5B107A838D;NULL;NULL;BBCH 10 - 69;it;NULL;NULL;ApplicationComment
EAFB208F-D646-493C-8092-AC4AA293BAA1-de;EAFB208F-D646-493C-8092-AC4AA293BAA1;NULL;NULL;Cavaillon;de;84304;NULL;City
EAFB208F-D646-493C-8092-AC4AA293BAA1-en;EAFB208F-D646-493C-8092-AC4AA293BAA1;NULL;NULL;Cavaillon;en;84304;NULL;City
EAFB208F-D646-493C-8092-AC4AA293BAA1-fr;EAFB208F-D646-493C-8092-AC4AA293BAA1;NULL;NULL;Cavaillon;fr;84304;NULL;City
EAFB208F-D646-493C-8092-AC4AA293BAA1-it;EAFB208F-D646-493C-8092-AC4AA293BAA1;NULL;NULL;Cavaillon;it;84304;NULL;City
EB0A07F2-4476-4E06-B009-4BBC06B53F8F-en;EB0A07F2-4476-4E06-B009-4BBC06B53F8F;NULL;0;;en;NULL;NULL;ApplicationComment
EB0A07F2-4476-4E06-B009-4BBC06B53F8F-de;EB0A07F2-4476-4E06-B009-4BBC06B53F8F;NULL;0;Bei ungeschlegelten Kartoffeln.;de;NULL;NULL;ApplicationComment
EB0A07F2-4476-4E06-B009-4BBC06B53F8F-it;EB0A07F2-4476-4E06-B009-4BBC06B53F8F;NULL;0;Patate senza distruzione del frascame.;it;NULL;NULL;ApplicationComment
EB0A07F2-4476-4E06-B009-4BBC06B53F8F-fr;EB0A07F2-4476-4E06-B009-4BBC06B53F8F;NULL;0;traitement des pommes de terres sans déchiquetage.;fr;NULL;NULL;ApplicationComment
EB0C465C-50B7-4DC0-914B-ABE4C284A907-en;EB0C465C-50B7-4DC0-914B-ABE4C284A907;E59545AD-3331-4E3D-B58D-9F67833C060B;0;NULL;en;NULL;NULL;Culture
EB0C465C-50B7-4DC0-914B-ABE4C284A907-it;EB0C465C-50B7-4DC0-914B-ABE4C284A907;E59545AD-3331-4E3D-B58D-9F67833C060B;0;Cavoli;it;NULL;NULL;Culture
EB0C465C-50B7-4DC0-914B-ABE4C284A907-fr;EB0C465C-50B7-4DC0-914B-ABE4C284A907;E59545AD-3331-4E3D-B58D-9F67833C060B;0;choux;fr;NULL;NULL;Culture
EB0C465C-50B7-4DC0-914B-ABE4C284A907-de;EB0C465C-50B7-4DC0-914B-ABE4C284A907;E59545AD-3331-4E3D-B58D-9F67833C060B;0;Kohlgemüse;de;NULL;NULL;Culture
EB296C0F-120B-4C15-B5F2-99B2F433FF3B-en;EB296C0F-120B-4C15-B5F2-99B2F433FF3B;NULL;0;;en;NULL;NULL;ApplicationComment
EB296C0F-120B-4C15-B5F2-99B2F433FF3B-it;EB296C0F-120B-4C15-B5F2-99B2F433FF3B;NULL;0;Collocare tra le file.;it;NULL;NULL;ApplicationComment
EB296C0F-120B-4C15-B5F2-99B2F433FF3B-fr;EB296C0F-120B-4C15-B5F2-99B2F433FF3B;NULL;0;déposer dans les galeries.;fr;NULL;NULL;ApplicationComment
